"SequenceNumber","Location_type","lon_WGS84","lat_WGS84"
"EC0920",0,-115.342705987,45.05373161919999
"EC0921",0,-115.358606406,45.0517315196
"EC0922",0,-115.351606206,45.0515315703
"EC0923",0,-115.364406429,45.0417315421
"EC0924",0,-115.354406106,45.0387316318
"EC0925",0,-115.325805215,45.0326318724
"EC0926",0,-115.366406334,45.03093159669999
"EC0927",0,-115.371406435,45.02813157929999
"EC0928",0,-115.374406403,45.0198316112
"EC0929",0,-115.384106652,45.0181315535
"EC0930",3,-115.35511581,45.01625177019999
"EC0931",0,-115.370506172,45.0112316938
"EC0932",0,-115.330004893,45.0012320437
"EC0933",0,-115.052198704,45.1187332542
"EC0934",0,-115.082999454,45.11013309179999
"EC0935",0,-115.153901572,45.1184325435
"EC0936",0,-115.156401542,45.11123257049999
"EC0937",0,-115.175201889,45.0981325198
"EC0938",0,-115.11640035,45.1067328789
"EC0939",3,-115.10861012,45.105992938
"EC0940",0,-115.140800962,45.1012327419
"EC0941",0,-115.125200491,45.099032865
"EC0942",0,-115.131400653,45.0981328271
"EC0943",0,-115.132500627,45.0940328449
"EC0944",0,-115.126600467,45.09453288309999
"EC0945",0,-115.14250089,45.09263278349999
"EC0946",0,-115.111600013,45.09233300189999
"EC0947",0,-115.130800462,45.0856329091
"EC0948",0,-115.119999897,45.06703310109999
"EC0949",0,-115.116399757,45.0642331439
"EC0950",0,-115.136600296,45.0620330162
"EC0951",0,-115.032197628,45.08203362139999
"EC0952",0,-115.061898197,45.06263353529999
"EC0953",0,-115.039697527,45.05953370979999
"EC0954",0,-115.004996474,45.05423398529999
"EC0955",0,-114.991596084,45.0534340837
"EC0956",0,-115.087198724,45.04923344269999
"EC0957",0,-115.120499637,45.0473332216
"EC0958",3,-115.130589863,45.0431831772
"EC0959",0,-115.138300043,45.04043314059999
"EC0960",0,-115.121399306,45.02173337759999
"EC0961",0,-115.196401296,45.0129329082
"EC0962",0,-115.178600767,45.01093304579999
"EC0963",0,-115.147499763,45.0017333226
"EC0964",0,-114.766601197,45.8692312082
"EC0965",0,-115.156107672,45.5448300777
"EC0966",0,-115.104405936,45.52623054199999
"EC0967",0,-115.075204958,45.5159308031
"EC0968",0,-115.068904688,45.5095308819
"EC0969",0,-115.05250419,45.50733100919999
"EC0970",0,-114.98940217,45.4915315381
"EC0971",0,-114.981901924,45.4892316032
"EC0972",0,-114.985501984,45.4862315942
"EC0973",3,-114.96441125,45.4767717935
"EC0974",0,-114.964401182,45.4720318193
"EC0975",0,-114.925799766,45.4495322127
"EC0976",0,-114.895798696,45.4342325067
"EC0977",0,-114.884698204,45.4217326533
"EC0978",0,-114.873297842,45.4190327479
"EC0979",0,-114.847197119,45.4204329224
"EC0980",0,-114.709693235,45.4226338675
"EC0981",0,-114.735193581,45.395433841
"EC0982",0,-114.713592794,45.3831340597
"EC0983",3,-114.688011861,45.3684443194
"EC0984",0,-114.667190776,45.3331346632
"EC0985",0,-114.650490159,45.3229348369
"EC0986",0,-114.599988341,45.29543534339999
"EC0987",0,-114.594388154,45.2934353935
"EC0988",0,-114.948298036,45.2812330067
"EC0989",0,-114.77889341,45.2942341115
"EC0990",0,-114.799693582,45.2642341412
"EC0991",0,-114.670189516,45.2362352028
"EC0992",0,-114.689089707,45.2112352198
"EC0993",0,-114.701089736,45.1887352709
"EC0994",0,-114.804691696,45.11813498119999
"EC0995",0,-114.826592113,45.1034349197
"EC0996",0,-114.844392597,45.10203480489999
"EC0997",0,-114.732488994,45.07043577549999
"EC0998",0,-114.762189842,45.07093556709999
"EC0999",0,-114.756089574,45.0640356522
"EC1000",0,-114.727188748,45.0634358557
"EC1001",0,-114.728288718,45.05903587549999
"EC1002",0,-114.72048847,45.0570359419
"EC1003",0,-114.754989462,45.0581356967
"EC1004",0,-114.766889772,45.05623562629999
"EC1005",0,-114.706588055,45.05543604779999
"EC1006",0,-114.728588639,45.0526359135
"EC1007",0,-114.722988476,45.05233595399999
"EC1008",0,-114.731888633,45.04543593579999
"EC1009",0,-114.72358833,45.0404360245
"EC1010",0,-114.752989104,45.03623584779999
"EC1011",0,-114.725788339,45.0365360338
"EC1012",3,-114.726348304,45.0328960528
"EC1013",0,-114.729088389,45.0334360305
"EC1014",0,-114.721888186,45.0334360802
"EC1015",0,-114.725188238,45.0304360763
"EC1016",0,-114.719388066,45.02983612009999
"EC1017",0,-114.582985653,45.1356364054
"EC1018",0,-114.528283767,45.1112369299
"EC1019",0,-114.525783623,45.10593697949999
"EC1020",0,-114.511083127,45.1001371159
"EC1021",0,-114.612185857,45.09013648289999
"EC1022",0,-114.656886605,45.0523364098
"EC1023",0,-114.660486628,45.0465364213
"EC1024",0,-114.609685185,45.04623677279999
"EC1025",0,-114.621085435,45.0409367276
"EC1026",0,-114.640485875,45.03293664429999
"EC1027",0,-114.602484715,45.0267369446
"EC1028",0,-114.559083706,45.042937141
"EC1029",0,-114.54548304,45.02233736349999
"EC1030",3,-114.546672944,45.01278741559999
"EC1031",3,-114.54333285,45.0128274382
"EC1032",0,-114.500782602,45.08313729109999
"EC1033",0,-114.450480828,45.05763779319999
"EC1034",3,-114.420376036,45.4984354569
"EC1035",3,-114.374184382,45.4744559026
"EC1036",3,-114.447036307,45.4631154627
"EC1037",0,-114.39408464,45.4520358868
"EC1038",3,-114.363663431,45.42746622919999
"EC1039",0,-114.380783976,45.4315360895
"EC1040",0,-114.381083918,45.42673611359999
"EC1041",0,-114.37328365,45.4234361852
"EC1042",0,-114.468585901,45.3895357172
"EC1043",0,-114.516087214,45.3865354067
"EC1044",0,-114.390483461,45.3742363388
"EC1045",0,-114.461885122,45.3470360009
"EC1046",0,-114.356082257,45.35813666449999
"EC1047",0,-114.335181611,45.3545368277
"EC1048",0,-114.346881934,45.3537367521
"EC1049",0,-114.337681622,45.3501368353
"EC1050",0,-114.3643821,45.32953676859999
"EC1051",0,-114.430183881,45.32263635659999
"EC1052",0,-114.42718378,45.32153638339999
"EC1053",0,-114.406883067,45.31173657839999
"EC1054",0,-114.397982703,45.3037366851
"EC1055",0,-114.446584314,45.32013625819999
"EC1056",0,-114.460184613,45.3137362013
"EC1057",0,-114.477685062,45.3101361015
"EC1058",0,-114.490785393,45.3070360292
"EC1059",0,-114.514986047,45.304535877
"EC1060",0,-114.519986129,45.30013586779999
"EC1061",0,-114.542986849,45.3048356825
"EC1062",0,-114.542186776,45.3012357086
"EC1063",0,-114.532686467,45.29843579009999
"EC1064",3,-114.493285564,45.31427597059999
"EC1065",0,-114.553887105,45.3009356297
"EC1066",0,-114.05607675,45.581737514
"EC1067",0,-114.09767778,45.569837292
"EC1068",0,-114.220780812,45.5337366394
"EC1069",0,-114.059976349,45.5445376792
"EC1070",3,-114.023065328,45.5473079155
"EC1071",3,-114.020595244,45.5463779371
"EC1072",0,-114.035475459,45.5309379163
"EC1073",0,-114.054676014,45.5312377844
"EC1074",0,-114.039675496,45.5248379197
"EC1075",0,-114.076076486,45.5209376928
"EC1076",0,-114.02967514,45.5198380137
"EC1077",0,-114.008274404,45.5109382055
"EC1078",0,-114.064075867,45.50093787949999
"EC1079",0,-114.120177327,45.49013755519999
"EC1080",3,-114.114956769,45.4604277493
"EC1081",3,-114.105496447,45.45671783349999
"EC1082",3,-114.158328007,45.46008745589999
"EC1083",3,-114.138867362,45.45373762259999
"EC1084",0,-114.143877566,45.4581375648
"EC1085",0,-114.15717791,45.45543748879999
"EC1086",0,-114.159977913,45.4498374999
"EC1087",3,-114.095956063,45.4486279419
"EC1088",0,-114.096575971,45.4406379808
"EC1089",0,-114.169077747,45.4187376066
"EC1090",0,-114.159977463,45.4170376778
"EC1091",0,-114.159077388,45.4134377036
"EC1092",3,-114.208858876,45.41810733889999
"EC1093",0,-114.254380604,45.4490368602
"EC1094",0,-114.276381363,45.45843665899999
"EC1095",0,-114.324952664,45.4520563609
"EC1096",0,-114.321882576,45.4520363821
"EC1097",0,-114.326582585,45.4429363991
"EC1098",3,-114.234109672,45.4234471375
"EC1099",0,-114.28218133,45.4440366971
"EC1100",0,-114.2313798,45.4384370746
"EC1101",0,-114.245180156,45.4356369956
"EC1102",0,-114.289381248,45.4231367616
"EC1103",0,-114.223879379,45.4234372074
"EC1104",3,-114.19883864,45.4217773872
"EC1105",0,-114.209678915,45.41923732719999
"EC1106",3,-114.214108989,45.41539731789999
"EC1107",0,-114.224679284,45.4148372489
"EC1108",0,-114.235779532,45.40983720049999
"EC1109",0,-114.285780832,45.4004369106
"EC1110",0,-114.286580789,45.3956369316
"EC1111",0,-114.259679951,45.390637143
"EC1112",0,-114.269980192,45.38673709419999
"EC1113",0,-114.289080716,45.38513697259999
"EC1114",3,-114.286740658,45.38581698479999
"EC1115",0,-114.305481137,45.3817368793
"EC1116",0,-114.300480957,45.3790369284
"EC1117",0,-114.323881701,45.3845367379
"EC1118",0,-114.227679155,45.399237314
"EC1119",0,-114.200478229,45.388437559
"EC1120",0,-114.199678152,45.3845375859
"EC1121",0,-114.180777605,45.3840377174
"EC1122",0,-114.19637775,45.3620377333
"EC1123",3,-114.143036042,45.34862817099999
"EC1124",0,-114.229678256,45.32953768869999
"EC1125",0,-114.195176986,45.3087380413
"EC1126",0,-114.283579524,45.30983743269999
"EC1127",0,-114.264678818,45.2976376312
"EC1128",0,-114.231077733,45.2884379127
"EC1129",0,-114.351881159,45.2870370963
"EC1130",0,-114.341080723,45.2776372242
"EC1131",3,-114.306889786,45.2803974419
"EC1132",3,-114.288839324,45.2842775428
"EC1133",0,-114.331580424,45.2756373007
"EC1134",0,-114.286079078,45.27203763209999
"EC1135",0,-114.187976258,45.2704383092
"EC1136",3,-113.995773254,45.4531685969
"EC1137",0,-114.007673345,45.434838615
"EC1138",0,-114.074074715,45.3959383769
"EC1139",0,-114.018873112,45.3942387603
"EC1140",0,-114.047173847,45.3887385989
"EC1141",0,-114.06297422,45.3829385237
"EC1142",3,-114.07521452,45.379278461
"EC1143",3,-114.068594412,45.38520847309999
"EC1144",0,-114.068274287,45.376738522
"EC1145",0,-114.076374516,45.3765384682
"EC1146",0,-114.073274389,45.37373850469999
"EC1147",0,-114.104675215,45.36843832109999
"EC1148",3,-114.064663685,45.34011875029999
"EC1149",0,-114.051073228,45.3351388702
"EC1150",0,-114.036372676,45.32543902419999
"EC1151",0,-114.035472536,45.31703907759999
"EC1152",3,-114.054663418,45.3415088102
"EC1153",0,-114.035172353,45.3042391521
"EC1154",0,-114.07517335,45.29343894279999
"EC1155",0,-114.037672185,45.2865392358
"EC1156",0,-114.046572322,45.27793922479999
"EC1157",0,-114.045472234,45.2737392563
"EC1158",0,-114.077973222,45.2781390112
"EC1159",0,-114.052472366,45.26873923759999
"EC1160",0,-114.038271899,45.2642393595
"EC1161",0,-114.121374228,45.260938816
"EC1162",0,-114.086573162,45.25563908239999
"EC1163",3,-114.007170612,45.2347497399
"EC1164",0,-114.008570609,45.23153974909999
"EC1165",0,-114.068872485,45.24293927559999
"EC1166",0,-114.054671932,45.2320394349
"EC1167",0,-114.042971477,45.2231395658
"EC1168",3,-114.032371095,45.2172496718
"EC1169",0,-114.107473616,45.24513900159999
"EC1170",0,-114.083872901,45.24203917929999
"EC1171",0,-114.108573595,45.2412390167
"EC1172",3,-114.101543364,45.2389790775
"EC1173",0,-114.114673697,45.2359390062
"EC1174",0,-114.098873235,45.2351391179
"EC1175",3,-114.118593684,45.2267390332
"EC1176",0,-114.113273555,45.2284390594
"EC1177",0,-114.090172889,45.22793921869999
"EC1178",3,-114.081602742,45.2351192349
"EC1179",3,-114.115033535,45.2232390778
"EC1180",0,-114.130773847,45.2131390303
"EC1181",3,-114.131973735,45.2023190857
"EC1182",0,-114.21497652,45.23313834179999
"EC1183",0,-114.214376375,45.22373840079999
"EC1184",3,-114.185205646,45.23130855479999
"EC1185",3,-114.192465725,45.22186856059999
"EC1186",0,-114.195775815,45.2215385401
"EC1187",0,-114.185475517,45.2212386118
"EC1188",3,-114.190975641,45.2188085887
"EC1189",0,-114.385781007,45.2054373398
"EC1190",0,-114.37048021,45.179037601
"EC1191",0,-114.364080009,45.1776376531
"EC1192",0,-114.377180378,45.17733756539999
"EC1193",0,-114.398880961,45.174837432
"EC1194",0,-114.407181178,45.1734373836
"EC1195",0,-114.34157935,45.1762378151
"EC1196",0,-114.357479787,45.1751377131
"EC1197",3,-114.353429601,45.1699177719
"EC1198",0,-114.363279812,45.164837735
"EC1199",0,-114.357979623,45.162037788
"EC1200",0,-114.375180071,45.1590376885
"EC1201",0,-114.234976388,45.1815385096
"EC1202",0,-114.232976236,45.1745385648
"EC1203",3,-114.248196509,45.1627285318
"EC1204",0,-114.257176725,45.159838488
"EC1205",3,-114.201913601,45.0451095626
"EC1206",0,-114.292177751,45.1620382366
"EC1207",3,-114.310218144,45.1531681669
"EC1208",0,-114.22577494,45.0940390994
"EC1209",3,-114.202783642,45.0463095493
"EC1210",3,-114.325157741,45.09232843429999
"EC1211",0,-114.312177437,45.0970384938
"EC1212",0,-114.337678089,45.0917383526
"EC1213",0,-114.352978479,45.08843826859999
"EC1214",0,-114.345178266,45.08903831809999
"EC1215",0,-114.314977422,45.090138517
"EC1216",0,-114.29017654,45.0770387662
"EC1217",0,-114.338577735,45.0637385189
"EC1218",0,-114.372678688,45.0626382934
"EC1219",0,-114.353877977,45.0495385028
"EC1220",0,-114.33297735,45.0470386607
"EC1221",3,-114.357718011,45.0440085111
"EC1222",3,-114.330497041,45.0294687872
"EC1223",0,-114.315476489,45.0201389478
"EC1224",0,-114.33187692,45.0176388519
"EC1225",0,-114.190175025,45.17513885189999
"EC1226",0,-114.186874893,45.17233889089999
"EC1227",0,-114.177974597,45.1692389698
"EC1228",0,-114.18687481,45.16623892729999
"EC1229",3,-114.144623881,45.18652909319999
"EC1230",0,-114.15997407,45.1681390984
"EC1231",0,-114.160474031,45.16423911819999
"EC1232",0,-114.158273917,45.1604391558
"EC1233",0,-114.170174172,45.1542391122
"EC1234",0,-114.192974781,45.15123897559999
"EC1235",0,-114.144073392,45.1515393052
"EC1236",0,-114.139373227,45.14923935079999
"EC1237",0,-114.153573616,45.1481392613
"EC1238",0,-114.135173082,45.1473393907
"EC1239",0,-114.13327299,45.1445394203
"EC1240",0,-114.133272941,45.1409394419
"EC1241",0,-114.142473008,45.1265394664
"EC1242",0,-114.202174666,45.12343908059999
"EC1243",0,-114.137472723,45.11593956439999
"EC1244",0,-114.029670389,45.1706399645
"EC1245",0,-114.032970038,45.1376401393
"EC1246",3,-114.023249644,45.1289102573
"EC1247",0,-114.025769751,45.13154022449999
"EC1248",0,-114.016569466,45.1298402967
"EC1249",0,-114.047170267,45.1245401224
"EC1250",0,-114.019369393,45.1184403466
"EC1251",3,-114.011048935,45.1020605018
"EC1252",0,-114.006868336,45.0662407488
"EC1253",0,-115.466426811,45.56727775189999
"EC1254",0,-115.46359659,45.55760782359999
"EC1255",0,-115.46192676,45.57260775579999
"EC1256",0,-115.461376757,45.5734377553
"EC1257",0,-115.456925714,45.5101081267
"EC1258",0,-115.453595624,45.5103881489
"EC1259",0,-115.461096077,45.5270480053
"EC1260",0,-115.454856056,45.53779799199999
"EC1261",0,-115.461276339,45.54482790839999
"EC1262",0,-115.462106309,45.54109792249999
"EC1263",0,-115.472206605,45.5417678467
"EC1264",0,-115.535259309,45.6048270609
"EC1265",0,-115.326405476,45.7495278193
"EC1266",0,-115.295944822,45.76419796459999
"EC1267",0,-115.365177312,45.7995772981
"EC1268",0,-115.35982699,45.78799739239999
"EC1269",0,-115.3824882,45.8264970448
"EC1270",0,-115.412209015,45.8242668426
"EC1271",0,-115.549592122,45.7693561223
"EC1272",0,-115.528010932,45.730086472
"EC1273",0,-115.531101191,45.7417663916
"EC1274",0,-115.546931292,45.71788639699999
"EC1275",0,-115.55415118,45.69621645429999
"EC1276",0,-115.556931763,45.7306562612
"EC1277",0,-115.655825487,45.7926052425
"EC1278",0,-115.333875213,45.7167679285
"EC1279",0,-115.687633022,45.5632261858
"EC1280",0,-115.686383343,45.5876060651
"EC1281",0,-115.470540502,45.8123264814
"EC1282",0,-115.690266581,45.80038495559999
"EC1283",0,-115.681653839,45.6306558731
"EC1284",0,-115.690823876,45.6154258865
"EC1288",0,-115.530377183,45.72711196400007
"EC1290",0,-115.680377594,45.58990865900006
"EC1297",0,-115.698170026,45.23911119400003
"EC1298",0,-115.5581786499999,45.78801110000006
"EC1307",0,-115.631971473,45.3794418890001
"EC1308",0,-115.621581378,45.381142104
"EC1309",0,-114.113271,45.231224
"GR0001",0,-116.008931623,45.5304240359
"GR0002",0,-116.014131733,45.52792401169999
"GR0003",3,-116.023331603,45.5014940897
"GR0004",0,-116.042232549,45.5295237983
"GR0005",0,-116.014131687,45.52482402859999
"GR0006",0,-116.008331515,45.5242240741
"GR0007",0,-116.021931859,45.5215239899
"GR0008",0,-116.015831694,45.5220240315
"GR0009",0,-116.012731602,45.52172405579999
"GR0010",0,-116.01273157,45.5195240678
"GR0011",0,-116.029732054,45.5198239424
"GR0012",0,-116.026941931,45.51684397899999
"GR0013",0,-116.02027175,45.5173240249
"GR0014",0,-116.028331969,45.5167239695
"GR0015",0,-116.028051945,45.5156539774
"GR0016",3,-116.024031815,45.51453401289999
"GR0017",0,-116.013631551,45.5165240777
"GR0018",0,-116.001661262,45.5198241467
"GR0019",0,-116.008031347,45.51342413539999
"GR0020",0,-116.004431225,45.5120241693
"GR0021",3,-116.040002204,45.51039391929999
"GR0022",0,-116.041432225,45.5090239164
"GR0023",0,-116.038932145,45.5084239379
"GR0024",0,-116.035832062,45.5087239588
"GR0025",0,-116.029441886,45.5089940039
"GR0026",0,-116.034131985,45.50672398219999
"GR0027",0,-116.009731277,45.50542416699999
"GR0028",0,-116.020271558,45.5042640967
"GR0029",0,-116.031131863,45.5042240178
"GR0030",0,-116.030831836,45.5029240272
"GR0031",0,-116.039432081,45.50312396339999
"GR0032",3,-116.04223215,45.5024339468
"GR0033",0,-116.038332002,45.4998239896
"GR0034",0,-116.031931776,45.4967240533
"GR0035",0,-116.025231579,45.49622410489999
"GR0036",3,-116.019051406,45.4963141494
"GR0037",0,-116.026931579,45.4929241107
"GR0038",0,-116.020231369,45.4915241673
"GR0039",0,-116.041632025,45.49512399149999
"GR0040",0,-116.038331887,45.49202403269999
"GR0041",0,-116.044442063,45.4923239866
"GR0042",0,-116.05273226,45.48982393999999
"GR0043",0,-116.05833248,45.4939938761
"GR0044",0,-116.064442623,45.49204384239999
"GR0045",0,-116.040231862,45.4867240482
"GR0046",0,-116.035741763,45.48859407059999
"GR0047",3,-116.047921972,45.4794240327
"GR0048",0,-116.055552291,45.48649393789999
"GR0049",3,-116.040301832,45.4845540597
"GR0050",0,-116.036931688,45.4812241028
"GR0051",3,-116.034911652,45.4825941099
"GR0052",3,-116.037301665,45.47895411269999
"GR0053",0,-116.006430771,45.4773243464
"GR0054",0,-116.055202192,45.48043397409999
"GR0055",0,-116.056942207,45.4781539741
"GR0056",0,-116.061502282,45.4745239611
"GR0059",0,-116.052731962,45.4695240528
"GR0060",0,-116.028811111,45.45751429409999
"GR0061",0,-116.904163817,45.9881150846
"GR0062",0,-116.889163252,45.97901524029999
"GR0063",0,-116.886163012,45.9690153096
"GR0064",0,-116.869162118,45.9423155635
"GR0065",0,-116.740557971,45.9087166911
"GR0066",0,-116.729757606,45.90481679089999
"GR0067",0,-116.745257642,45.8787168002
"GR0068",0,-116.800059059,45.8704164288
"GR0069",0,-116.756157718,45.8637167912
"GR0070",0,-116.785558496,45.8604165866
"GR0071",3,-116.792478609,45.8550765607
"GR0072",0,-116.785558333,45.84981663839999
"GR0073",0,-116.784158221,45.845116672
"GR0074",0,-116.785558086,45.8337167177
"GR0075",0,-116.780857872,45.8284167791
"GR0076",0,-116.742756875,45.8334170403
"GR0077",0,-116.772257527,45.8217168769
"GR0078",0,-116.750856904,45.82041704389999
"GR0079",0,-116.56475419,45.9859176459
"GR0080",0,-116.541953365,45.97421787019999
"GR0081",0,-116.527252937,45.97341798359999
"GR0082",0,-116.559153592,45.9573178202
"GR0083",0,-116.443950293,45.9548186906
"GR0084",0,-116.428049261,45.9167189875
"GR0085",0,-116.414448809,45.91231910929999
"GR0086",3,-116.399738278,45.9048192541
"GR0087",0,-116.32254745,45.9940194119
"GR0088",0,-116.334746526,45.9106197086
"GR0089",0,-116.350546704,45.8929196755
"GR0090",0,-116.325545945,45.8895198769
"GR0091",0,-116.31864578,45.89151991839999
"GR0092",0,-116.188643576,45.9892204244
"GR0093",3,-116.008897637,45.93426199899999
"GR0094",0,-116.006637565,45.933722018
"GR0095",3,-116.011087695,45.9339519844
"GR0096",0,-116.00363743,45.93042205539999
"GR0097",0,-116.009137552,45.9281220257
"GR0098",3,-116.001017591,45.94609200199999

The free trial of MDB ACCDB Viewer exports only half of the records in each table.
